campaignId,campaignName,assetGroupId,assetGroupName,assetId,assetType,assetText,performanceLabel,impressions,clicks,conversions,convValue,cost,ctr,cvrConv,cvrVal,roas,prev_ctr,prev_cvrConv,prev_cvrVal,prev_roas,ctr_change,cvr_change,roas_change,momentum_ctr,momentum_cvr,isFatigued,isWinner
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506889828,Feed Only - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,5649,108,2.054459,5242.421295756,562.776976,0.019118428040361127,0.01902276851851852,48.54093792366667,9.315273224247894,0.02465656921451215,0.0,0.0,0.0,-0.22461118276306793,1.0,1.0,Declining,Accelerating,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506892143,Feed Only - No Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,12204,56,0.0,0.0,37.831237,0.004588659455916093,0.0,0.0,0.0,0.011089367253750815,0.0,0.0,0.0,-0.5862108855341547,0.0,0.0,Declining,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,BEST,25490,106,0.0,0.0,197.702248,0.004158493526873284,0.0,0.0,0.0,0.03032761310452418,0.019972946502057613,42.72305887923045,5.614524512944723,-0.86288094903674,-1.0,-1.0,Declining,Declining,True,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,32276,1272,10.364027,25331.044404994,9208.443892,0.03941008799107696,0.008147819968553459,19.914343085687108,2.7508496225948447,0.03032761310452418,0.019972946502057613,42.72305887923045,5.614524512944723,0.2994787243971364,-0.5920571875704934,-0.5100476244689026,Accelerating,Declining,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,LOW,19827,72,0.0,0.0,164.045411,0.003631411711302769,0.0,0.0,0.0,0.0213329131873326,0.00896502954209749,20.6366776616839,4.160752436687284,-0.8297742235477203,-1.0,-1.0,Declining,Declining,True,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,33509,574,2.79843,6212.280469165,2559.114937,0.01712972634217673,0.004875313588850174,10.82278827380662,2.4275113162551167,0.0213329131873326,0.00896502954209749,20.6366776616839,4.160752436687284,-0.19702826370904214,-0.4561854407777524,-0.4165691534899737,Declining,Declining,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576731,Feed Only - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,8176,336,3.517208,7103.358301841,1762.560937,0.0410958904109589,0.010467880952380952,21.14094732690774,4.030134875184176,0.035898538263112637,0.013183053892215567,33.827725308556886,6.352103588238889,0.14477893528012473,-0.20595932945687884,-0.36554326937518905,Stable,Declining,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,BEST,433,6,0.0,0.0,5.422047,0.013856812933025405,0.0,0.0,0.0,0.05255839822024472,0.018940180952380953,42.548302800211644,6.763003524313166,-0.7363539719197918,-1.0,-1.0,Declining,Declining,False,True
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,35138,1536,11.559601,27351.921304264,7260.012154,0.04371335875690136,0.007525781901041667,17.80724043246354,3.767475966165442,0.05255839822024472,0.018940180952380953,42.548302800211644,6.763003524313166,-0.16828974555652226,-0.6026552270032242,-0.44292858156567977,Declining,Declining,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561590859,Feed Only,100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,10607,129,0.0,0.0,385.34667,0.012161779956632413,0.0,0.0,0.0,0.03361542078044194,0.013986013986013986,23.04359998343357,4.942055339443568,-0.6382083081432568,-1.0,-1.0,Declining,Declining,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6611115579,Feed - Assets - Interests (BREEZE25),100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,22,0,0.0,0.0,0.20299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6611115579,Feed - Assets - Interests (BREEZE25),100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,733,49,0.0,0.0,303.463527,0.06684856753069578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6611115612,Feed - Assets - Interests (BREEZE25),100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,GOOD,1227,2,0.0,0.0,8.59734,0.0016299918500407497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6611115612,Feed - Assets - Interests (BREEZE25),100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,142,5,0.0,0.0,24.678717,0.035211267605633804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6611163976,Feed - Assets - Interests (BREEZE25),100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,BEST,212,0,0.0,0.0,1.922527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6611163976,Feed - Assets - Interests (BREEZE25),100224690740,TEXT,Powered by mattress cooling system. Built-in sensors that auto-adjusts to body temperature,UNKNOWN,2746,23,0.0,0.0,20.031057,0.008375819373634377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6482133486,Feed Only - Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,151,3,0.0,0.0,9.1,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506889828,Feed Only - Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,78,1,0.0,0.0,1.9,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506892143,Feed Only - No Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,288,18,1.0,2602.818900549,112.479257,0.0625,0.05555555555555555,144.6010500305,23.140434689651265,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Accelerating,Accelerating,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,325,10,0.0,0.0,71.89035,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576731,Feed Only - Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,92,5,0.0,0.0,6.805931,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,160,22,0.0,0.0,64.514098,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561590859,Feed Only,100224690776,TEXT,Cooling Sleep Pad,UNKNOWN,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6477743034,Feed Only,102834115451,TEXT,Senses and Adaptively Cools Your Body so that You Can Have Your Best Sleep Ever,UNKNOWN,7005,185,1.643411,3585.179289179,860.64706,0.026409707351891507,0.008883302702702702,19.379347509075675,4.165678889531093,0.03844246031746032,0.01505376129032258,35.16448941032581,5.228366977869703,-0.3130068384333771,-0.40989480759115016,-0.20325430346352655,Declining,Declining,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6477743034,Feed Only,102834181298,TEXT,The World's First Smart Topper That Adjusts Cooling & Heating While You Sleep,UNKNOWN,5475,95,1.143411,2721.145975695,543.148905,0.017351598173515982,0.012035905263157894,28.64364184942105,5.009944695911703,0.02450273854136639,0.0058823529411764705,9.865474156552942,1.7316072888039047,-0.2918506580714478,1.046103894736842,1.8932337766794032,Declining,Accelerating,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6482133486,Feed Only - Interests,102834181298,TEXT,The World's First Smart Topper That Adjusts Cooling & Heating While You Sleep,UNKNOWN,1394,38,0.0,0.0,213.701492,0.027259684361549498,0.0,0.0,0.0,0.03090507726269316,0.0,0.0,0.0,-0.11795449887271986,0.0,0.0,Stable,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6477743034,Feed Only,102866320674,TEXT,Sensors Monitor Your Body Temp to Automatically Adjust Cooling and Heating,UNKNOWN,8331,114,0.5,864.033313483,424.968678,0.013683831472812387,0.0043859649122807015,7.57923959195614,2.033169403329532,0.02554854223023745,0.008823529411764706,19.518807219382353,3.718786363266703,-0.464398737528861,-0.5029239766081871,-0.45327071664758667,Declining,Declining,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6482133486,Feed Only - Interests,112436118849,TEXT,The Perfect Gift Never Stops Giving,UNKNOWN,1834,49,0.0,0.0,168.789936,0.026717557251908396,0.0,0.0,0.0,0.02972972972972973,0.01818181818181818,46.567404176236366,24.964776825720822,-0.1013185287994449,-1.0,-1.0,Stable,Declining,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6477743034,Feed Only,122502076118,TEXT,Perfectly Snug Topper,UNKNOWN,1407,53,0.126614,330.252608665,434.464098,0.037668798862828715,0.002388943396226415,6.231181295566039,0.7601378576164883,0.030731904569348968,0.0,0.0,0.0,0.22572288931283438,1.0,1.0,Accelerating,Accelerating,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6482133486,Feed Only - Interests,122502076118,TEXT,Perfectly Snug Topper,UNKNOWN,1008,32,0.0,0.0,211.130268,0.031746031746031744,0.0,0.0,0.0,0.018581081081081082,0.09090909090909091,234.45630097,20.46846814559964,0.7085137085137083,-1.0,-1.0,Accelerating,Declining,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506889828,Feed Only - Interests,122502076118,TEXT,Perfectly Snug Topper,UNKNOWN,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,122502076118,TEXT,Perfectly Snug Topper,UNKNOWN,1059,24,1.0,2592.884204999,120.53715,0.0226628895184136,0.041666666666666664,108.03684187495833,21.511079405801446,0.030390738060781478,0.015872952380952383,39.43346168590476,4.145734158588569,-0.25428301632267636,1.6250105000419997,4.188726190085709,Declining,Accelerating,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,122502076118,TEXT,Perfectly Snug Topper,UNKNOWN,145,2,1.0,2541.360051998,13.623444,0.013793103448275862,0.5,1270.680025999,186.543142247878,0.022727272727272728,0.0,0.0,0.0,-0.3931034482758621,1.0,1.0,Declining,Accelerating,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576731,Feed Only - Interests,122502076118,TEXT,Perfectly Snug Topper,PENDING,490,6,0.0,0.0,66.783486,0.012244897959183673,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,-0.5346938775510204,0.0,0.0,Declining,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,122502076118,TEXT,Perfectly Snug Topper,PENDING,491,5,0.0,0.0,33.30029,0.010183299389002037,0.0,0.0,0.0,0.005376344086021506,1.0,2527.974293029,212.79244890816497,0.8940936863543787,-1.0,-1.0,Accelerating,Declining,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561590859,Feed Only,122502076118,TEXT,Perfectly Snug Topper,PENDING,413,45,0.0,0.0,422.50151,0.1089588377723971,0.0,0.0,0.0,0.043137254901960784,0.0,0.0,0.0,1.5258639665419327,0.0,0.0,Accelerating,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6477743034,Feed Only,123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,13,2,0.0,0.0,9.139231,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6482133486,Feed Only - Interests,123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,277,10,0.0,0.0,130.185919,0.036101083032490974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506889828,Feed Only - Interests,123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,339,10,0.0,0.0,75.377921,0.029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506892143,Feed Only - No Interests,123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,123778132226,TEXT,Perfectly Snug | Official Site,BEST,114293,874,8.6524,21052.726612434,5418.657766,0.007647012502952937,0.009899771167048056,24.08778788608009,3.885229058851398,0.036120630568882796,0.03284568880455408,69.85233471971158,7.584386181630249,-0.7882923863034471,-0.698597547277637,-0.4877332237826166,Declining,Declining,True,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,123778132226,TEXT,Perfectly Snug | Official Site,GOOD,90276,569,1.79843,4288.976166348,1763.022808,0.006302893349284417,0.0031606854130052722,7.537743701841828,2.432740034267328,0.012134812783111,0.013561808219178082,29.721825187386987,5.515019787553974,-0.48059410046633244,-0.7669421833781965,-0.5588882491849955,Declining,Declining,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576731,Feed Only - Interests,123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,811,54,0.0,0.0,435.97974,0.06658446362515413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,123778132226,TEXT,Perfectly Snug | Official Site,GOOD,25481,1001,7.167703,16540.534745611,5326.120536,0.039284172520701696,0.007160542457542458,16.524010734876125,3.1055502093524154,0.059053408597481545,0.02911938786764706,63.980053856634186,8.379138909160911,-0.33476875503547054,-0.7540970816389262,-0.6293711987568176,Declining,Declining,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561590859,Feed Only,123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,50,3,0.0,0.0,10.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6611115579,Feed - Assets - Interests (BREEZE25),123778132226,TEXT,Perfectly Snug | Official Site,UNKNOWN,490,31,0.0,0.0,234.684942,0.06326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6611115612,Feed - Assets - Interests (BREEZE25),123778132226,TEXT,Perfectly Snug | Official Site,BEST,1530,15,0.0,0.0,27.505936,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6611163976,Feed - Assets - Interests (BREEZE25),123778132226,TEXT,Perfectly Snug | Official Site,GOOD,3512,19,0.0,0.0,13.172018,0.00541002277904328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,127394827403,IMAGE,,LOW,452,4,0.0,0.0,12.431184,0.008849557522123894,0.0,0.0,0.0,0.011607142857142858,0.0,0.0,0.0,-0.2375765827093261,0.0,0.0,Declining,Stable,True,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,127394827403,IMAGE,,LOW,727,6,0.0,0.0,15.741162,0.008253094910591471,0.0,0.0,0.0,0.005277973258268825,0.03333333333333333,55.59656969713333,10.131040895983798,0.5636863823933974,-1.0,-1.0,Accelerating,Declining,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,127399319461,IMAGE,,GOOD,456,4,0.0,0.0,17.069703,0.008771929824561403,0.0,0.0,0.0,0.006785411365564037,0.0,0.0,0.0,0.2927631578947368,0.0,0.0,Accelerating,Stable,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,127399319461,IMAGE,,GOOD,212,0,0.0,0.0,4.171536,0.0,0.0,0.0,0.0,0.005481329222336417,0.0625,145.4575130631875,20.73057545121946,-1.0,-1.0,-1.0,Declining,Declining,False,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,127399319461,IMAGE,,BEST,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,127435940148,IMAGE,,BEST,461,6,0.0,0.0,15.464303,0.013015184381778741,0.0,0.0,0.0,0.0142602495543672,0.0,0.0,0.0,-0.0873101952277657,0.0,0.0,Stable,Stable,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,127435940148,IMAGE,,LOW,896,18,0.0,0.0,20.978396,0.020089285714285716,0.0,0.0,0.0,0.0077195239626889674,0.0,0.0,0.0,1.6023995535714288,0.0,0.0,Accelerating,Stable,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,129808653196,YOUTUBE_VIDEO,,BEST,12891,95,0.0,0.0,303.160761,0.00736948258474905,0.0,0.0,0.0,0.007763276327632763,0.0,0.0,0.0,-0.050725199807977496,0.0,0.0,Stable,Stable,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,129808653196,YOUTUBE_VIDEO,,BEST,4364,36,1.0,1923.304302817,81.788199,0.008249312557286892,0.027777777777777776,53.425119522694445,23.51567006405166,0.009844711397597421,0.020237315476190475,33.492513019154764,9.889017932779774,-0.1620564357732094,0.3726019051518358,1.3779580767168729,Declining,Accelerating,False,True
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,129808653196,YOUTUBE_VIDEO,,BEST,371,8,0.0,0.0,9.282824,0.0215633423180593,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.7681940700808626,0.0,0.0,Accelerating,Stable,False,True
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,131023207630,TEXT,Set Your Temperature,BEST,2661,94,0.333334,557.332448511,899.941401,0.03532506576475009,0.0035461063829787236,5.929068601180852,0.6192985986550918,0.018586313714446634,0.030303030303030304,66.12114214766666,11.262162062059048,0.9005955837973876,-0.8829784893617021,-0.9450106830959715,Accelerating,Declining,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,131023207630,TEXT,Set Your Temperature,LOW,2752,40,0.0,0.0,207.670133,0.014534883720930232,0.0,0.0,0.0,0.01272264631043257,0.02857142857142857,48.72763429825714,11.794581510268948,0.14244186046511634,-1.0,-1.0,Stable,Declining,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,131023207630,TEXT,Set Your Temperature,LOW,1352,78,0.0,0.0,358.005855,0.057692307692307696,0.0,0.0,0.0,0.06321839080459771,0.0,0.0,0.0,-0.08741258741258745,0.0,0.0,Stable,Stable,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,131023207633,TEXT,Try 30-Days Risk Free,LOW,2213,51,0.269807,698.397483435,342.81237,0.023045639403524627,0.0052903333333333335,13.694068302647059,2.037258700539307,0.016035388443461432,0.02586206896551724,46.82947206753448,5.923417246486288,0.43717375383704443,-0.7954404444444444,-0.6560669938036547,Accelerating,Declining,True,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,131023207633,TEXT,Try 30-Days Risk Free,LOW,2913,35,0.0,0.0,139.699358,0.012015104703055269,0.0,0.0,0.0,0.015015015015015015,0.02010588888888889,33.12640094186667,7.62613760603189,-0.19979402677651908,-1.0,-1.0,Declining,Declining,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,131023207633,TEXT,Try 30-Days Risk Free,LOW,1701,66,1.0,2402.4,651.581417,0.03880070546737213,0.015151515151515152,36.4,3.687029644063652,0.050505050505050504,0.06997817142857143,155.3085255440857,16.448696193499206,-0.23174603174603178,-0.7834822653664121,-0.7758466932156709,Declining,Declining,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6611115579,Feed - Assets - Interests (BREEZE25),131023207633,TEXT,Try 30-Days Risk Free,UNKNOWN,84,2,0.0,0.0,20.54,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6611115612,Feed - Assets - Interests (BREEZE25),131023207633,TEXT,Try 30-Days Risk Free,LOW,340,0,0.0,0.0,3.728618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable,Stable,True,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6611163976,Feed - Assets - Interests (BREEZE25),131023207633,TEXT,Try 30-Days Risk Free,LOW,539,2,0.0,0.0,1.360892,0.0037105751391465678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,131023207636,TEXT,Hot Flash Relief,LOW,5907,231,2.0,4467.219000473,1434.692897,0.03910614525139665,0.008658008658008658,19.33861039165801,3.1137109619864525,0.0226775956284153,0.03614457831325301,107.22917525292772,24.40865954502599,0.7244396580736353,-0.7604617604617605,-0.8724341680360335,Accelerating,Declining,True,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6507862840,Feed - Assets - Interests,131023207636,TEXT,Hot Flash Relief,LOW,3333,63,0.0,0.0,320.373178,0.018901890189018902,0.0,0.0,0.0,0.018688024408848206,0.0,0.0,0.0,0.011444001543011529,0.0,0.0,Stable,Stable,True,False
22339607928,CA_PerformanceMax_TotalCoverage_MaxConvValue,6561576740,Feed - Assets - Interests,131023207636,TEXT,Hot Flash Relief,LOW,3912,290,2.0,4016.15308169,1211.352447,0.07413087934560328,0.006896551724137931,13.848803729965518,3.3154290410163343,0.07282608695652174,0.04477611940298507,105.27047129950746,15.798311372327605,0.017916552208283885,-0.8459770114942529,-0.790140290131029,Stable,Declining,True,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6477743034,Feed Only,131023207639,TEXT,Keep Cool All Night,UNKNOWN,185,3,0.0,0.0,13.681382,0.016216216216216217,0.0,0.0,0.0,0.022727272727272728,0.3333333333333333,837.793728742,48.893105538583356,-0.28648648648648645,-1.0,-1.0,Declining,Declining,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6482133486,Feed Only - Interests,131023207639,TEXT,Keep Cool All Night,UNKNOWN,4714,186,0.0,0.0,961.657617,0.03945693678404752,0.0,0.0,0.0,0.036335265269728044,0.018404907975460124,44.53454099542331,7.8712386625824085,0.08591299640022801,-1.0,-1.0,Stable,Declining,False,False
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506889828,Feed Only - Interests,131023207639,TEXT,Keep Cool All Night,UNKNOWN,1097,36,1.0,2600.659462841,129.803239,0.032816773017319965,0.027777777777777776,72.24054063447221,20.03539728959306,0.0499219968798752,0.0,0.0,0.0,-0.3426390154968095,1.0,1.0,Declining,Accelerating,False,True
21485040172,US_PerformanceMax_ExcludeAllBrands_MaxConvtCPA,6506892143,Feed Only - No Interests,131023207639,TEXT,Keep Cool All Night,UNKNOWN,23,4,0.0,0.0,12.281536,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Accelerating,Stable,False,False
20586946478,US_PerformanceMax_TotalCoverage_MaxConvtCPA,6507837599,Feed - Assets - Interests,131023207639,TEXT,Keep Cool All Night,LOW,76214,588,1.194111,2972.387051159,2687.625741,0.0077151179573306744,0.002030801020408163,5.055080018977891,1.105952739555563,0.023227383863080684,0.008310249307479225,16.253393956329642,3.5398163654573374,-0.6678438689949215,-0.755626943877551,-0.6875677647157621,Declining,Declining,True,False
